aid,street_address,postal_code,municipality,population,is capital area,building,description,rent,size,build_year,tax value,euromääräinen erotus,suhteellinen erotus,rental_service,url
481739,Kap Hornin katu 8 B,00220,Helsinki,,1,kerrostalo,3h+avok+s+lasitettu parveke,1750,77,2013,835.9,-914.1,47.77%,Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen),/vuokra-asunto/helsinki/jatkasaari/kerrostalo/kolmio/481739?entryPoint=fromSearch&rentalIndex=2267
468617,Soukan rantatie 13 B,02360,Espoo,,1,erillistalo,5 h+k+halli+2 wc+khh+saunaosas,4900,250,2009,2341,-2559,47.78%,Lea Jakama Oy LKV [A],/vuokra-asunto/espoo/erillistalo/5h+/468617?entryPoint=fromSearch&rentalIndex=5268
475170,Kangaspellontie 8,00350,Helsinki,,1,kerrostalo,6h+k,2611,138,1972,1249.2,-1361.8,47.84%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/etela-haaga/kerrostalo/475170?entryPoint=fromSearch&rentalIndex=4300
477225,Arabiankatu 6 D,00560,Helsinki,,1,kerrostalo,4 h + k + s +vh + lasitettu pa,2100,96.5,2014,1005.55,-1094.45,47.88%,Asuntoverstas Hallinnointi ja vuokraus Oy,/vuokra-asunto/helsinki/arabianranta/kerrostalo/4h/477225?entryPoint=fromSearch&rentalIndex=3843
468836,Ristiniementie,02320,Espoo,,1,rivitalo,3H+keittiö,1800,80,1997,862,-938,47.89%,,/vuokra-asunto/espoo/laurinlahti/rivitalo/kolmio/468836?entryPoint=fromSearch&rentalIndex=5251
468824,Rörstrandinkatu 5,00560,Helsinki,,1,kerrostalo,2h+avok+kph+s+viherh,1600,69,2002,766.3,-833.7,47.89%,,/vuokra-asunto/helsinki/arabianranta/kerrostalo/kaksio/468824?entryPoint=fromSearch&rentalIndex=5252
453814,Rahapajankatu 1,00160,Helsinki,,1,kerrostalo,Oh+Mh+kk,1150,37,1885,552.1,-597.9,48.01%,,/vuokra-asunto/helsinki/katajanokka/kerrostalo/kaksio/453814?entryPoint=fromSearch&rentalIndex=6021
481606,Vironkatu 7,00170,Helsinki,,1,kerrostalo,"2h,avokeittiö,kph,sauna,parvi",1450,51,1890,696.3,-753.7,48.02%,,/vuokra-asunto/helsinki/kruununhaka/kerrostalo/kaksio/481606?entryPoint=fromSearch&rentalIndex=2330
481934,Lontoonkatu 9,00560,Helsinki,,1,kerrostalo,2h+kk,1124,43,2012,540.1,-583.9,48.05%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/arabianranta/kerrostalo/kaksio/481934?entryPoint=fromSearch&rentalIndex=2182
335143,Apollonkatu 19,00100,Helsinki,,1,kerrostalo,1h+k,1190,39,1932,572.7,-617.3,48.13%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/etu-toolo/kerrostalo/yksio/335143?entryPoint=fromSearch&rentalIndex=5610
477421,Aleksanterinkatu 29 B 9,33100,Tampere,,0,kerrostalo,"2 h, kk, kph",730,44,1960,351.4,-378.6,48.14%,,/vuokra-asunto/tampere/keskusta/kerrostalo/kaksio/477421?entryPoint=fromSearch&rentalIndex=3792
476309,Mannilantie 31 B,04400,Järvenpää,,0,kerrostalo,2h + kk + kph,695,41,1955,334.6,-360.4,48.14%,Vuokraturva Oy LKV [A],/vuokra-asunto/jarvenpaa/keskusta/kerrostalo/kaksio/476309?entryPoint=fromSearch&rentalIndex=4085
435672,Rionkatu 11,00220,Helsinki,,1,kerrostalo,3h+k+s,1680,74,2013,809.8,-870.2,48.20%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/jatkasaari/kerrostalo/kolmio/435672?entryPoint=fromSearch&rentalIndex=4622
482367,Liljasaarentie 6 B,00340,Helsinki,,1,rivitalo,"6h, k, ruokailutila, khh, vara",3500,193.5,1969,1687.65,-1812.35,48.22%,MAISK Malmivaara &amp; Iskala Oy,/vuokra-asunto/espoo/rivitalo/5h+/482367?entryPoint=fromSearch&rentalIndex=1996
482773,Suvantokatu 1,33100,Tampere,,0,kerrostalo,1h+kk+s+p,630,35.5,1980,303.8,-326.2,48.22%,Kiinteistötahkola | Vuokra-asunnot,/vuokra-asunto/tampere/kerrostalo/yksio/482773?entryPoint=fromSearch&rentalIndex=1760
960948,Posliinikatu 3,00560,Helsinki,,1,kerrostalo,2h+k,1840,83,2010,888.1,-951.9,48.27%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/arabianranta/kerrostalo/kaksio/960948?entryPoint=fromSearch&rentalIndex=6077
480150,Antareksenkatu 22 A b,00540,Helsinki,,1,kerrostalo,4h+kt+p,1749,78,2013,844.6,-904.4,48.29%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/kalasatama/kerrostalo/4h/480150?entryPoint=fromSearch&rentalIndex=2918
480151,Antareksenkatu 22 A b,00540,Helsinki,,1,kerrostalo,4h+kt+p,1749,78,2013,844.6,-904.4,48.29%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/kalasatama/kerrostalo/4h/480151?entryPoint=fromSearch&rentalIndex=2919
481566,Voionmaankatu 13 B,40700,Jyväskylä,,0,kerrostalo,"2h,kk,wc,vh,rp",600,33,1960,289.8,-310.2,48.30%,Keski-Suomen OP-Kiinteistökeskus Oy LKV - Jyväskylä Forum,/vuokra-asunto/jyvaskyla/maki-matti/kerrostalo/kaksio/481566?entryPoint=fromSearch&rentalIndex=2343
484812,Kajavankatu 2 A,04230,Kerava,,0,kerrostalo,1h + k + kph + alkovi,565,30,1974,273,-292,48.32%,Vuokraturva Oy LKV [A],/vuokra-asunto/kerava/kaleva/kerrostalo/yksio/484812?entryPoint=fromSearch&rentalIndex=278
482419,Puistokatu 13 A,40100,Jyväskylä,,0,kerrostalo,1h+kk+kh,530,27,1962,256.2,-273.8,48.34%,Jyväskylän Asuntogalleria Oy LKV,/vuokra-asunto/jyvaskyla/keskusta/kerrostalo/yksio/482419?entryPoint=fromSearch&rentalIndex=1968
472670,Lauttasaarentie 48 A,00200,Helsinki,,1,kerrostalo,2 h + kt + p + yläkerta,1845,83.5,2011,892.45,-952.55,48.37%,Asuntoverstas Hallinnointi ja vuokraus Oy,/vuokra-asunto/helsinki/lauttasaari/kerrostalo/kolmio/472670?entryPoint=fromSearch&rentalIndex=4782
404879,Kokkosaarenkatu 4,00560,Helsinki,,1,kerrostalo,2h+k+s,1268,51.5,2003,614.05,-653.95,48.43%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/arabianranta/kerrostalo/kaksio/404879?entryPoint=fromSearch&rentalIndex=5832
483847,Hakaniemenranta 28 B,00530,Helsinki,,1,kerrostalo,1h+kk+kph+parveke,850,32,1979,411.8,-438.2,48.45%,Huoneistoketju Oy Helsinki,/vuokra-asunto/helsinki/hakaniemi/kerrostalo/yksio/483847?entryPoint=fromSearch&rentalIndex=1103
479462,Lauttasaarentie 48 A,00200,Helsinki,,1,kerrostalo,3 h + kt + vh + s + p,1895,86.5,2011,918.55,-976.45,48.47%,Asuntoverstas Hallinnointi ja vuokraus Oy,/vuokra-asunto/helsinki/lauttasaari/kerrostalo/kolmio/479462?entryPoint=fromSearch&rentalIndex=3122
482744,Meritullinkatu 6 D,00170,Helsinki,,1,kerrostalo,"1-2, avok, sauna, kph, erillin",1500,54,1874,727.2,-772.8,48.48%,"Etelä-Helsingin Habita Oy, Töölö",/vuokra-asunto/helsinki/kruununhaka/kerrostalo/kaksio/482744?entryPoint=fromSearch&rentalIndex=1779
481928,Liljasaarentie 5,00340,Helsinki,,1,rivitalo,h+k+kph+sauna,800,29,1967,388.1,-411.9,48.51%,,/vuokra-asunto/helsinki/lehtisaari/rivitalo/yksio/481928?entryPoint=fromSearch&rentalIndex=2176
470652,Puolikkotie 6 D,02230,Espoo,,1,kerrostalo,"FURNISHED 2r, balc, PARKING",1050,39.5,2003,509.65,-540.35,48.54%,Celine Oy Ab LKV AFM,/vuokra-asunto/espoo/matinkyla/kerrostalo/kaksio/470652?entryPoint=fromSearch&rentalIndex=5059
424748,Tunturikatu 16,00100,Helsinki,,1,kerrostalo,1h+k,1190,39.5,1928,577.85,-612.15,48.56%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/etu-toolo/kerrostalo/yksio/424748?entryPoint=fromSearch&rentalIndex=5877
465719,Vuorentaantie 9,20300,Turku,,0,omakotitalo,4h+k+s,1600,120,1952,777,-823,48.56%,,/vuokra-asunto/turku/ruohonpaa/omakotitalo/4h/465719?entryPoint=fromSearch&rentalIndex=5499
457610,Rauhankatu 9,95400,Tornio,,0,kerrostalo,"1h,kk",550,29,1973,267.4,-282.6,48.62%,"SKV Kiinteistönvälitys, Tornio",/vuokra-asunto/tornio/kerrostalo/yksio/457610?entryPoint=fromSearch&rentalIndex=5901
418231,Heikinkatu 2,40100,Jyväskylä,,0,kerrostalo,3H+KT+S,918,61,1948,446.6,-471.4,48.65%,VVO-kotikeskus Jyväskylä,/vuokra-asunto/jyvaskyla/keskusta/kerrostalo/kolmio/418231?entryPoint=fromSearch&rentalIndex=4431
484651,Kuninkaankatu 31 A,33200,Tampere,,0,kerrostalo,1h + kk + kph + alkovi + lasit,630,36,1962,306.6,-323.4,48.67%,Vuokraturva Oy LKV [A],/vuokra-asunto/tampere/keskusta/kerrostalo/yksio/484651?entryPoint=fromSearch&rentalIndex=417
957010,Lontoonkatu 9,00560,Helsinki,,1,kerrostalo,1h+kk,931,33,2012,453.1,-477.9,48.67%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/arabianranta/kerrostalo/yksio/957010?entryPoint=fromSearch&rentalIndex=3363
462843,Teollisuuskatu 3 b A,00510,Helsinki,,1,kerrostalo,2h+kk+p,1199,48,2013,583.6,-615.4,48.67%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/vallila/kerrostalo/kaksio/462843?entryPoint=fromSearch&rentalIndex=5695
441856,Yliopistonkatu 21,20100,Turku,,0,kerrostalo,2H+KK,675,40,1960,329,-346,48.74%,VVO-kotikeskus Turku,/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/441856?entryPoint=fromSearch&rentalIndex=2746
934331,Nekalankulma 5,33800,Tampere,,0,kerrostalo,1H+KT,485,23.5,1975,236.6,-248.4,48.78%,VVO-kotikeskus Tampere,/vuokra-asunto/tampere/nekala/kerrostalo/yksio/934331?entryPoint=fromSearch&rentalIndex=355
475393,Matinniitynkuja 1,02230,Espoo,,1,kerrostalo,2h+avok+kph+parveke+piha,990,36.5,2013,483.55,-506.45,48.84%,,/vuokra-asunto/espoo/matinkyla/kerrostalo/kaksio/475393?entryPoint=fromSearch&rentalIndex=4259
402880,Kutomotie 12a,00380,Helsinki,,1,kerrostalo,1h+kk,972,35.5,2013,474.85,-497.15,48.85%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/tali/kerrostalo/yksio/402880?entryPoint=fromSearch&rentalIndex=2052
478406,Pääskylänrinne 8,00500,Helsinki,,1,kerrostalo,"2 h, kt, vh, kh, parvi",1300,54,2011,635.8,-664.2,48.91%,Realia Asuntovuokraus Helsinki,/vuokra-asunto/helsinki/sornainen/kerrostalo/kaksio/478406?entryPoint=fromSearch&rentalIndex=3500
481745,Kap Hornin katu 8 A,00220,Helsinki,,1,kerrostalo,2h+kk+lasitettu parveke,1314,55,2013,644.5,-669.5,49.05%,Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen),/vuokra-asunto/helsinki/jatkasaari/kerrostalo/kaksio/481745?entryPoint=fromSearch&rentalIndex=2264
480149,Antareksenkatu 22 A b,00540,Helsinki,,1,kerrostalo,2h+kt+s+p,1499,65.5,2013,735.85,-763.15,49.09%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/kalasatama/kerrostalo/kaksio/480149?entryPoint=fromSearch&rentalIndex=2917
480152,Antareksenkatu 22 A c,00540,Helsinki,,1,kerrostalo,2h+kt+s+p,1499,65.5,2013,735.85,-763.15,49.09%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/kalasatama/kerrostalo/kaksio/480152?entryPoint=fromSearch&rentalIndex=2920
462847,Teollisuuskatu 3 b B,00510,Helsinki,,1,kerrostalo,2h+kk+p,1179,47.5,2013,579.25,-599.75,49.13%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/vallila/kerrostalo/kaksio/462847?entryPoint=fromSearch&rentalIndex=5696
448585,Satakunnankatu 40,33230,Tampere,,0,kerrostalo,1H+TK+S,709.48,43.5,1968,348.6,-360.88,49.13%,Ovenia Isännöinti Oy,/vuokra-asunto/tampere/amuri/kerrostalo/yksio/448585?entryPoint=fromSearch&rentalIndex=1025
306544,Lehtisaarentie 14,00340,Helsinki,,1,rivitalo,4H+K+S,2099,99.5,1997,1031.65,-1067.35,49.15%,VVO-kotikeskus Helsinki,/vuokra-asunto/helsinki/lehtisaari/rivitalo/4h/306544?entryPoint=fromSearch&rentalIndex=1524
483248,Pursimiehenkatu 14 A,00150,Helsinki,,1,kerrostalo,1h+k+m.alk+wc,1100,36,1938,541.8,-558.2,49.25%,"Helsingin OPKK, Ullanlinna",/vuokra-asunto/helsinki/punavuori/kerrostalo/yksio/483248?entryPoint=fromSearch&rentalIndex=1499
936185,Kupittaankatu 29 B,20700,Turku,,0,kerrostalo,"1h,kk,kph",440,20,1920,217,-223,49.32%,"Aktia Kiinteistönvälitys Oy, Turku, Aktia Fastighetsförmedling Ab, Åbo",/vuokra-asunto/turku/kerrostalo/yksio/936185?entryPoint=fromSearch&rentalIndex=5306
469031,Pieni Roobertinkatu 5 B,00130,Helsinki,,1,kerrostalo,"4h, k, kph, s+ph",2600,108,1907,1283.4,-1316.6,49.36%,RE/MAX Kotikorttelit Oy LKV,/vuokra-asunto/helsinki/kaartinkaupunki/kerrostalo/4h/469031?entryPoint=fromSearch&rentalIndex=5239
475835,nyyrikintie 10 D 35,33200,Tampere,,0,kerrostalo,2h+kk+kph+ eteinen,700,43,1951,345.8,-354.2,49.40%,,/vuokra-asunto/tampere/kaleva/kerrostalo/kaksio/475835?entryPoint=fromSearch&rentalIndex=4169
443281,Eliel Saarisen tie 10,00400,Helsinki,,1,kerrostalo,2h+k+s,1295,54.5,2005,640.15,-654.85,49.43%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/pohjois-haaga/kerrostalo/kaksio/443281?entryPoint=fromSearch&rentalIndex=4677
459984,Talvikkitie 22,01300,Vantaa,,1,kerrostalo,3h+k,1280,60,1983,633,-647,49.45%,,/vuokra-asunto/vantaa/tikkurila/kerrostalo/kolmio/459984?entryPoint=fromSearch&rentalIndex=5810
457259,Stenbäckinkatu 5,00250,Helsinki,,1,kerrostalo,1h+kk,908,27,1957,449.1,-458.9,49.46%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/taka-toolo/kerrostalo/yksio/457259?entryPoint=fromSearch&rentalIndex=3712
483491,Albertinkatu 20 A 18,00120,Helsinki,,1,kerrostalo,1h+kk+kph,800,30,1970,396,-404,49.50%,LKV Ruka,/vuokra-asunto/helsinki/punavuori/kerrostalo/yksio/483491?entryPoint=fromSearch&rentalIndex=1333
481733,Kap Hornin katu 8 A,00220,Helsinki,,1,kerrostalo,2h+kk+lasitettu parveke,1363,58.5,2013,674.95,-688.05,49.52%,Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen),/vuokra-asunto/helsinki/jatkasaari/kerrostalo/kaksio/481733?entryPoint=fromSearch&rentalIndex=2270
482521,Varuskunta rak 66 A 7,04300,Tuusula,,0,kerrostalo,3h+k+sauna+parveke,930,63.5,1957,460.6,-469.4,49.53%,Kruunuasunnot Oy,/vuokra-asunto/tuusula/hyryla/kerrostalo/kolmio/482521?entryPoint=fromSearch&rentalIndex=1900
482960,Kutomotie 8a,00380,Helsinki,,1,kerrostalo,1h+kk,958,35.5,2011,474.85,-483.15,49.57%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/tali/kerrostalo/yksio/482960?entryPoint=fromSearch&rentalIndex=1675
482494,Itäranta 3 B,02110,Espoo,,1,kerrostalo,"Unfurnished 3r, balc,PARKING",1500,74,1962,743.6,-756.4,49.57%,Celine Oy Ab LKV AFM,/vuokra-asunto/espoo/tapiola/kerrostalo/kolmio/482494?entryPoint=fromSearch&rentalIndex=1921
450861,Paulakuja 4,02230,Espoo,,1,paritalo,"Unfurnished 5r, s, terrace",2700,135,1999,1340.5,-1359.5,49.65%,Celine Oy Ab LKV AFM,/vuokra-asunto/espoo/nuottaniemi/paritalo/5h+/450861?entryPoint=fromSearch&rentalIndex=6103
462842,Teollisuuskatu 3 b A,00510,Helsinki,,1,kerrostalo,2h+kk+p,1149,46.5,2013,570.55,-578.45,49.66%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/vallila/kerrostalo/kaksio/462842?entryPoint=fromSearch&rentalIndex=5694
471958,Isosaarentie 3,00840,Helsinki,,1,kerrostalo,1h+kk,685,23,1966,340.7,-344.3,49.74%,Helsingin Asuntovälitys LVV,/vuokra-asunto/helsinki/laajasalo/kerrostalo/yksio/471958?entryPoint=fromSearch&rentalIndex=4878
476026,Itäinen Pitkäkatu 70,20810,Turku,,0,puutalo-osake,1h+k+ask,1078,77,1890,536.2,-541.8,49.74%,TVT Asunnot Oy,/vuokra-asunto/turku/keskusta+itainen/puutalo-osake/kaksio/476026?entryPoint=fromSearch&rentalIndex=4144
477890,Itämerenkatu 8 B,00180,Helsinki,,1,kerrostalo,"Unfurnished 4r, kitchen, balc",2100,101,1992,1044.7,-1055.3,49.75%,Celine Oy Ab LKV AFM,/vuokra-asunto/helsinki/ruoholahti/kerrostalo/4h/477890?entryPoint=fromSearch&rentalIndex=3674
475493,Satakunnankatu 40,33230,Tampere,,0,kerrostalo,1H+KT,649.46,39,1968,323.4,-326.06,49.80%,Ovenia Isännöinti Oy,/vuokra-asunto/tampere/amuri/kerrostalo/yksio/475493?entryPoint=fromSearch&rentalIndex=4246
482625,Välimerenkatu 4 D,00220,Helsinki,,1,kerrostalo,"BRAND NEW! 3r, s, PARKING",1800,84,2013,896.8,-903.2,49.82%,Celine Oy Ab LKV AFM,/vuokra-asunto/helsinki/jatkasaari/kerrostalo/kolmio/482625?entryPoint=fromSearch&rentalIndex=1860
405233,Kangaspellontie 8,00350,Helsinki,,1,kerrostalo,5h+k,2195,118.5,1972,1095.15,-1099.85,49.89%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/etela-haaga/kerrostalo/5h+/405233?entryPoint=fromSearch&rentalIndex=6000
355560,Posliinikatu 3,00560,Helsinki,,1,kerrostalo,2h+k,1780,83,2010,888.1,-891.9,49.89%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/arabianranta/kerrostalo/kaksio/355560?entryPoint=fromSearch&rentalIndex=5831
441410,Nekalankulma 5,33800,Tampere,,0,kerrostalo,1H+KT,474,23.5,1975,236.6,-237.4,49.92%,VVO-kotikeskus Tampere,/vuokra-asunto/tampere/nekala/kerrostalo/yksio/441410?entryPoint=fromSearch&rentalIndex=84
464510,Hiidenkiukaantie 3,00340,Helsinki,,1,kerrostalo,5h+k,2200,119.2,1967,1100.68,-1099.32,50.03%,"TA-Asunnot Oy, Espoo",/vuokra-asunto/helsinki/lehtisaari/kerrostalo/5h+/464510?entryPoint=fromSearch&rentalIndex=5580
484600,Koskenmäentie 5 A,04300,Tuusula,,0,kerrostalo,4h + k + ruokailuhuone + kph +,1250,93,1971,625.8,-624.2,50.06%,Vuokraturva Oy LKV [A],/vuokra-asunto/tuusula/hyryla/kerrostalo/4h/484600?entryPoint=fromSearch&rentalIndex=451
466456,Amiraalinkatu 2,00160,Helsinki,,1,kerrostalo,4h+k,1895,100,1979,949,-946,50.08%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/katajanokka/kerrostalo/4h/466456?entryPoint=fromSearch&rentalIndex=5444
483275,Eerikinkatu 41,00180,Helsinki,,1,kerrostalo,"3 h, kk, sauna, parveke",1530,69,2007,766.3,-763.7,50.08%,Realia Asuntovuokraus Helsinki,/vuokra-asunto/helsinki/kamppi/kerrostalo/kolmio/483275?entryPoint=fromSearch&rentalIndex=1489
449029,Posliinikatu 3,00560,Helsinki,,1,kerrostalo,2h+k,1650,76,2010,827.2,-822.8,50.13%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/arabianranta/kerrostalo/kaksio/449029?entryPoint=fromSearch&rentalIndex=6152
402940,Kutomotie 12a,00380,Helsinki,,1,kerrostalo,3h+k+s,1622,74.5,2013,814.15,-807.85,50.19%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/tali/kerrostalo/kolmio/402940?entryPoint=fromSearch&rentalIndex=2053
471549,Hämeenpuisto 39 A,33200,Tampere,,0,kerrostalo,2h+kk+kph+2p,800,53,1965,401.8,-398.2,50.23%,Vuoriset LKV,/vuokra-asunto/tampere/keskusta/kerrostalo/kaksio/471549?entryPoint=fromSearch&rentalIndex=4936
484617,Saukonpaadenranta 4,00180,Helsinki,,1,kerrostalo,2h+k+parveke,1203.6,50.5,2012,605.35,-598.25,50.29%,Suomen Vuokrakodit Oy,/vuokra-asunto/helsinki/jatkasaari/kerrostalo/kaksio/484617?entryPoint=fromSearch&rentalIndex=434
917723,Hopearinne 3,02410,Kirkkonummi,,0,kerrostalo,1H+KK,531,29,1973,267.4,-263.6,50.36%,VVO-kotikeskus Helsinki,/vuokra-asunto/kirkkonummi/gesterby/kerrostalo/yksio/917723?entryPoint=fromSearch&rentalIndex=2759
481091,Harjukatu 8,15110,Lahti,,0,kerrostalo,"2h,k,infrapunasauna, parvi",875,60,1936,441,-434,50.40%,Realia Asuntovuokraus Lahti,/vuokra-asunto/lahti/keskusta/kerrostalo/kaksio/481091?entryPoint=fromSearch&rentalIndex=2546
480194,Kauppiaskatu 2,20100,Turku,,0,kerrostalo,1h+kk,530,29,1960,267.4,-262.6,50.45%,,/vuokra-asunto/turku/keskusta/kerrostalo/yksio/480194?entryPoint=fromSearch&rentalIndex=2992
483314,Kuninkaankatu 24 A 7,33200,Tampere,,0,kerrostalo,2h+kk+p,735,47.5,1960,371,-364,50.48%,OVV Asuntopalvelut / Tampereen Mediator,/vuokra-asunto/tampere/keskusta/kerrostalo/kaksio/483314?entryPoint=fromSearch&rentalIndex=1456
476493,Oikotie 7 B 41,04400,Järvenpää,,0,kerrostalo,"2h,k,s",1200,64,2012,605.8,-594.2,50.48%,Kiinteistömaailma | Järvenpään Ykkösasunnot Oy,/vuokra-asunto/jarvenpaa/keskusta/kerrostalo/kaksio/476493?entryPoint=fromSearch&rentalIndex=4034
483439,Tyynenmerenkatu 5,00220,Helsinki,,1,kerrostalo,2 h + kt + s,1190,50,2014,601,-589,50.50%,Realia Asuntovuokraus / Suurasiakkaat,/vuokra-asunto/helsinki/jatkasaari/kerrostalo/kaksio/483439?entryPoint=fromSearch&rentalIndex=1357
480806,Pyynikintori 4-6,33230,Tampere,,0,kerrostalo,2h+avokeittiö,850,58,1930,429.8,-420.2,50.56%,,/vuokra-asunto/tampere/pyynikki/kerrostalo/kaksio/480806?entryPoint=fromSearch&rentalIndex=2030
365822,Kasarmikatu 14,00130,Helsinki,,1,kerrostalo,1h+k,1220,43.3,1890,616.99,-603.01,50.57%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/kaartinkaupunki/kerrostalo/yksio/365822?entryPoint=fromSearch&rentalIndex=5802
480148,Antareksenkatu 22 A a,00540,Helsinki,,1,kerrostalo,5h+kt+s+p,2099,103,2013,1062.1,-1036.9,50.60%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/kalasatama/kerrostalo/5h+/480148?entryPoint=fromSearch&rentalIndex=2916
475787,Ketarantie 24 F,20100,Turku,,0,kerrostalo,3h+k+s+lasitettu parveke,1280,69.5,2002,648.15,-631.85,50.64%,,/vuokra-asunto/turku/keskusta/kerrostalo/kolmio/475787?entryPoint=fromSearch&rentalIndex=4186
480623,Huvilakatu 28,00150,Helsinki,,1,kerrostalo,2h + kk + kph + wc,1100,37.5,1907,557.25,-542.75,50.66%,Vuokraturva Oy LKV [A],/vuokra-asunto/helsinki/ullanlinna/kerrostalo/kaksio/480623?entryPoint=fromSearch&rentalIndex=2732
457419,Tampellan esplanadi,33100,Tampere,,0,kerrostalo,1h+kk+alkovi+las.parveke,800,38,2012,405.6,-394.4,50.70%,,/vuokra-asunto/tampere/tampella/kerrostalo/kaksio/457419?entryPoint=fromSearch&rentalIndex=5907
452088,Vilhonkatu 22,15100,Lahti,,0,kerrostalo,1H + AVOK + KPH,450,22,1931,228.2,-221.8,50.71%,,/vuokra-asunto/lahti/anttilanmaki/kerrostalo/yksio/452088?entryPoint=fromSearch&rentalIndex=6069
475694,Tyynenmerenkatu 3 D 98,00220,Helsinki,,1,kerrostalo,4h+k+s+lasitettu parveke,1785,85,2014,905.5,-879.5,50.73%,Keva,/vuokra-asunto/helsinki/jatkasaari/kerrostalo/4h/475694?entryPoint=fromSearch&rentalIndex=4199
474328,Elosalamantie 2 F-G ja 4 H-I,02100,Espoo,,1,kerrostalo,2h+kk+s,1159,48.5,2013,587.95,-571.05,50.73%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/474328?entryPoint=fromSearch&rentalIndex=4467
474329,Elosalamantie 2 F-G ja 4 H-I,02100,Espoo,,1,kerrostalo,2h+kk+s,1159,48.5,2013,587.95,-571.05,50.73%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/474329?entryPoint=fromSearch&rentalIndex=4468
475150,Elosalamantie 2 F-G ja 4 H-I,02100,Espoo,,1,kerrostalo,2h+kk+s,1159,48.5,2013,587.95,-571.05,50.73%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/espoo/tapiola/kerrostalo/kaksio/475150?entryPoint=fromSearch&rentalIndex=2308
484168,Pursimiehenkatu 20 A,00150,Helsinki,,1,kerrostalo,2H+KK+KPH+P,1200,42.5,1956,608.75,-591.25,50.73%,Smartmove Oy,/vuokra-asunto/helsinki/punavuori/kerrostalo/kaksio/484168?entryPoint=fromSearch&rentalIndex=834
470650,Niemenkatu 5,70100,Kuopio,,0,kerrostalo,3H+K,1112,82,1961,564.2,-547.8,50.74%,VVO-kotikeskus Kuopio,/vuokra-asunto/kuopio/keskusta/kerrostalo/kolmio/470650?entryPoint=fromSearch&rentalIndex=5060
924029,Vattuniemenkuja 8 C,00210,Helsinki,,1,kerrostalo,3h+kt+s+p,1535,70.5,2011,779.35,-755.65,50.77%,Newsec Asset Management  Oy,/vuokra-asunto/helsinki/lauttasaari/kerrostalo/kolmio/924029?entryPoint=fromSearch&rentalIndex=3916
402895,Kutomotie 12a,00380,Helsinki,,1,kerrostalo,2h+kk+s,1115,46,2013,566.2,-548.8,50.78%,SATO Vuokraus ja myynti / Helsinki,/vuokra-asunto/helsinki/tali/kerrostalo/kaksio/402895?entryPoint=fromSearch&rentalIndex=3369
480168,Tellervonkatu 69,28130,Pori,,0,omakotitalo,"3 h,alk.,k,s",1100,81,1949,558.6,-541.4,50.78%,"Huom! | Solid House Oy LKV, Pori",/vuokra-asunto/pori/kuninkaanhaka/omakotitalo/kolmio/480168?entryPoint=fromSearch&rentalIndex=2910
480913,Mäkikatu 2 B 61,04400,Järvenpää,,0,kerrostalo,"oh,mh, k, lasitettu parveke",890,62,1976,452.2,-437.8,50.81%,,/vuokra-asunto/jarvenpaa/loutti/kerrostalo/kaksio/480913?entryPoint=fromSearch&rentalIndex=2614
