"","municipality","aid","street_address","postal_code","population","is capital area","building","description","rent","size","build_year","tax value","euromääräinen erotus","suhteellinen erotus","rental_service","url","rent_per_sqm","geo.lat","geo_lontest","lat","lon","mun_lat","mun_lon","geodistance_m","distance_to_hel","avg_size","avg_geodistance","avg_rent","avg_rent_per_sqm","diff_to_avg_price","diff_to_avg_price_per_sqm","geo.lon","geo.lat","mun_geo.lon","mun_geo.lat"
"4147","Tampere",474886,"Töyrytie 1-5 C","33530",NA,0,"kerrostalo","2h + kk + kph + p",580,39,1962,323.4,-256.6,"55.76%","Vuokraturva Oy LKV [A]","/vuokra-asunto/tampere/kissanmaa/kerrostalo/kaksio/474886?entryPoint=fromSearch&rentalIndex=4361",14.8717948717949,61.5016857,61.5016857,23.8308018,61.5016857,23.7609535,61.4977524,3745.5339943064,160154.361123216,58.8933045356371,4387.6747708806,746.97717062635,13.2251933883721,-166.97717062635,1.6466014834228,23.8308018,61.5016857,23.7609535,61.4977524
"4148","Tampere",483713,"Tutkijankatu 7","33720",NA,0,"kerrostalo","3h,k,s,vh,p",890,78,2013,713.6,-176.4,"80.18%","Realia Asuntovuokraus Tampere","/vuokra-asunto/tampere/hervanta/kerrostalo/kolmio/483713?entryPoint=fromSearch&rentalIndex=1179",11.4102564102564,61.4574992,61.4574992,23.8516546,61.4574992,23.7609535,61.4977524,6594.43547540013,155183.340772381,58.8933045356371,4387.6747708806,746.97717062635,13.2251933883721,143.02282937365,-1.81493697811566,23.8516546,61.4574992,23.7609535,61.4977524
"4149","Tampere",484354,"Jukolankatu 2","33560",NA,0,"kerrostalo","2h+bk",590,48,1975,373.8,-216.2,"63.36%","OVV Asuntopalvelut / Tampereen Mediator","/vuokra-asunto/tampere/huikas/kerrostalo/kaksio/484354?entryPoint=fromSearch&rentalIndex=690",12.2916666666667,61.4952171,61.4952171,23.8407259,61.4952171,23.7609535,61.4977524,4258.13481420912,159285.997246863,58.8933045356371,4387.6747708806,746.97717062635,13.2251933883721,-156.97717062635,-0.933526721705407,23.8407259,61.4952171,23.7609535,61.4977524
"4150","Tampere",421015,"Ollinojankatu 13","33400",NA,0,"kerrostalo","3h+k+s",918,76,1998,698.2,-219.8,"76.06%","SATO Vuokraus ja myynti / Tampere","/vuokra-asunto/tampere/lielahti/kerrostalo/kolmio/421015?entryPoint=fromSearch&rentalIndex=4363",12.0789473684211,61.5241208,61.5241208,23.6728307,61.5241208,23.7609535,61.4977524,5535.60261762751,165839.056867441,58.8933045356371,4387.6747708806,746.97717062635,13.2251933883721,171.02282937365,-1.14624601995102,23.6728307,61.5241208,23.7609535,61.4977524
"4151","Teuva",470138,"Laitilantie 74","64720",NA,0,"omakotitalo","Oh+mh+k+s+työtila+varastoja",400,100,1940,665,265,"166.25%","Pohjanmaan Huoneistomyynti Oy","/vuokra-asunto/teuva/perala/omakotitalo/4h/470138?entryPoint=fromSearch&rentalIndex=5119",4,62.452316,62.452316,21.5859603,62.452316,21.7392081,62.4800375,8489.15830372227,311284.198066751,100,8489.15830372227,400,4,0,0,21.5859603,62.452316,21.7392081,62.4800375
"4152","Tornio",463262,"Saarenpäänkatu 12","95400",NA,0,"kerrostalo","3h+tupakeittiö+sauna",803,71,2012,659.7,-143.3,"82.15%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kolmio/463262?entryPoint=fromSearch&rentalIndex=5664",11.3098591549296,65.8502931,65.8502931,24.147892,65.8502931,24.1520236,65.847301,383.303335159598,634400.254707046,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,118.461363636364,0.376868370747516,24.147892,65.8502931,24.1520236,65.847301
"4153","Tornio",466776,"Laivurinkatu 2-4 C47","95400",NA,0,"kerrostalo","2mh, oh, k, kph/s, wc, lasitet",1200,119.5,1963,774.2,-425.8,"64.52%","Lapin Habita Oy, Tornio","/vuokra-asunto/tornio/kerrostalo/4h/466776?entryPoint=fromSearch&rentalIndex=5415",10.0418410041841,65.8455164,65.8455164,24.1507518,65.8455164,24.1520236,65.847301,207.298473906026,633859.866704963,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,515.461363636364,-0.891149779997962,24.1507518,65.8455164,24.1520236,65.847301
"4154","Tornio",457610,"Rauhankatu 9","95400",NA,0,"kerrostalo","1h,kk",550,29,1973,267.4,-282.6,"48.62%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/yksio/457610?entryPoint=fromSearch&rentalIndex=5901",18.9655172413793,65.8460141,65.8460141,24.1460067,65.8460141,24.1520236,65.847301,310.041044381146,633930.249390567,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-134.538636363636,8.03252645719725,24.1460067,65.8460141,24.1520236,65.847301
"4155","Tornio",481386,"Juhannuskatu 4","95430",NA,0,"kerrostalo","3h,k",700,76,1977,530.6,-169.4,"75.80%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kolmio/481386?entryPoint=fromSearch&rentalIndex=2424",9.21052631578947,65.8576565,65.8576565,24.1405737,65.8576565,24.1520236,65.847301,1267.564690604,635242.569476895,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,15.4613636363637,-1.72246446839259,24.1405737,65.8576565,24.1520236,65.847301
"4156","Tornio",472497,"Koskikarintie 3","95420",NA,0,"rivitalo","3H+K+S",810,71,2007,659.7,-150.3,"81.44%","Ovenia Isännöinti Oy","/vuokra-asunto/tornio/rivitalo/kolmio/472497?entryPoint=fromSearch&rentalIndex=4813",11.4084507042254,65.8312395,65.8312395,24.1751717,65.8312395,24.1520236,65.847301,2079.92135437083,632195.620948193,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,125.461363636364,0.47545992004329,24.1751717,65.8312395,24.1520236,65.847301
"4157","Tornio",455550,"Kristinebergintie 6","95450",NA,0,"rivitalo","3H+K+S",736.3,75.5,1998,694.35,-41.95,"94.30%","Ovenia Isännöinti Oy","/vuokra-asunto/tornio/kirkonmaki/rivitalo/kolmio/455550?entryPoint=fromSearch&rentalIndex=5962",9.7523178807947,65.8211033,65.8211033,24.1583747,65.8211033,24.1520236,65.847301,2935.55827274389,631120.149241139,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,51.7613636363636,-1.18067290338736,24.1583747,65.8211033,24.1520236,65.847301
"4158","Tornio",451086,"Kristinebergintie 6","95450",NA,0,"rivitalo","2H+K+S",620,59.5,1998,571.15,-48.85,"92.12%","Ovenia Isännöinti Oy","/vuokra-asunto/tornio/kirkonmaki/rivitalo/kaksio/451086?entryPoint=fromSearch&rentalIndex=3580",10.4201680672269,65.8211033,65.8211033,24.1583747,65.8211033,24.1520236,65.847301,2935.55827274389,631120.149241139,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-64.5386363636363,-0.512822716955171,24.1583747,65.8211033,24.1520236,65.847301
"4159","Tornio",471518,"Aarnintie 13","95420",NA,0,"kerrostalo","3h,k",595,74,1975,519.4,-75.6,"87.29%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kolmio/471518?entryPoint=fromSearch&rentalIndex=4942",8.04054054054054,65.8346831,65.8346831,24.186223,65.8346831,24.1520236,65.847301,2102.58665020655,632545.098654269,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-89.5386363636363,-2.89245024364152,24.186223,65.8346831,24.1520236,65.847301
"4160","Tornio",471517,"Aarnintie 13","95420",NA,0,"kerrostalo","3h,k",610,74,1975,519.4,-90.6,"85.15%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kolmio/471517?entryPoint=fromSearch&rentalIndex=4941",8.24324324324324,65.8346831,65.8346831,24.186223,65.8346831,24.1520236,65.847301,2102.58665020655,632545.098654269,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-74.5386363636363,-2.68974754093882,24.186223,65.8346831,24.1520236,65.847301
"4161","Tornio",483984,"Lemmikinkatu 6","95430",NA,0,"kerrostalo","2h,k,ph,vh,lasitettu parv.",590,59.5,1978,438.2,-151.8,"74.27%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kaksio/483984?entryPoint=fromSearch&rentalIndex=986",9.91596638655462,65.8544161,65.8544161,24.1377951,65.8544161,24.1520236,65.847301,1025.52084708896,634891.010988202,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-94.5386363636363,-1.01702439762744,24.1377951,65.8544161,24.1520236,65.847301
"4162","Tornio",477348,"Aarnintie 5","95420",NA,0,"kerrostalo","1h,k",400,31,1972,278.6,-121.4,"69.65%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/yksio/477348?entryPoint=fromSearch&rentalIndex=3810",12.9032258064516,65.8361761,65.8361761,24.180942,65.8361761,24.1520236,65.847301,1812.25633686828,632727.218465237,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-284.538636363636,1.97023502226955,24.180942,65.8361761,24.1520236,65.847301
"4163","Tornio",483507,"Hallituskatu 4.","95400",NA,0,"kerrostalo","1h + kk",460,23.5,1957,236.6,-223.4,"51.43%",NA,"/vuokra-asunto/tornio/suensaari/kerrostalo/yksio/483507?entryPoint=fromSearch&rentalIndex=1341",19.5744680851064,65.8439119,65.8439119,24.1452739,65.8439119,24.1520236,65.847301,487.720484483485,633698.738751524,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-224.538636363636,8.64147730092432,24.1452739,65.8439119,24.1520236,65.847301
"4164","Tornio",471516,"Ylipäänkatu 2","95400",NA,0,"kerrostalo","2h,k",555.1,59.5,1975,438.2,-116.9,"78.94%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kaksio/471516?entryPoint=fromSearch&rentalIndex=4940",9.32941176470588,65.8496558,65.8496558,24.1355823,65.8496558,24.1520236,65.847301,795.521292463369,634368.621482592,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-129.438636363636,-1.60357901947618,24.1355823,65.8496558,24.1520236,65.847301
"4165","Tornio",481241,"Haukiojankatu 1","95450",NA,0,"rivitalo","3h,k,khh,kh,s,AT",790,72,2005,667.4,-122.6,"84.48%","Kiinteistömaailma | Tornion Kodit Oy","/vuokra-asunto/tornio/hellala/rivitalo/kolmio/481241?entryPoint=fromSearch&rentalIndex=2477",10.9722222222222,65.8135841,65.8135841,24.1657691,65.8135841,24.1520236,65.847301,3811.73233143093,630260.546231719,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,105.461363636364,0.0392314380401597,24.1657691,65.8135841,24.1520236,65.847301
"4166","Tornio",453169,"Kallenkatu 1","95400",NA,0,"kerrostalo","3h+kk+s+p",780,68.5,2007,640.45,-139.55,"82.11%","Ovenia (Keskinäinen Eläkevakuutusyhtiö Etera)","/vuokra-asunto/tornio/suensaari/kerrostalo/kolmio/453169?entryPoint=fromSearch&rentalIndex=6040",11.3868613138686,65.8441075,65.8441075,24.1421956,65.8441075,24.1520236,65.847301,573.010817459597,633730.300751812,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,95.4613636363637,0.453870529686551,24.1421956,65.8441075,24.1520236,65.847301
"4167","Tornio",479149,"Ylipäänkatu 2","95400",NA,0,"kerrostalo","2h,k",555.1,59.5,1975,438.2,-116.9,"78.94%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kaksio/479149?entryPoint=fromSearch&rentalIndex=3227",9.32941176470588,65.8496558,65.8496558,24.1355823,65.8496558,24.1520236,65.847301,795.521292463369,634368.621482592,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-129.438636363636,-1.60357901947618,24.1355823,65.8496558,24.1520236,65.847301
"4168","Tornio",483729,"Saarenpäänkatu 12","95400",NA,0,"kerrostalo","3h,tupakeittiö+sauna",750,71,2012,659.7,-90.3,"87.96%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kolmio/483729?entryPoint=fromSearch&rentalIndex=1173",10.5633802816901,65.8502931,65.8502931,24.147892,65.8502931,24.1520236,65.847301,383.303335159598,634400.254707046,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,65.4613636363637,-0.369610502491922,24.147892,65.8502931,24.1520236,65.847301
"4169","Tornio",456659,"Ylipäänkatu 2","95400",NA,0,"kerrostalo","3h,k",653.88,76,1975,530.6,-123.28,"81.15%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kolmio/456659?entryPoint=fromSearch&rentalIndex=5929",8.60368421052632,65.8496558,65.8496558,24.1355823,65.8496558,24.1520236,65.847301,795.521292463369,634368.621482592,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-30.6586363636363,-2.32930657365575,24.1355823,65.8496558,24.1520236,65.847301
"4170","Tornio",459820,"Kallenkatu 1","95400",NA,0,"kerrostalo","3h+kk+s+parveke",840,68,2007,636.6,-203.4,"75.79%","Ovenia (Keskinäinen Eläkevakuutusyhtiö Etera)","/vuokra-asunto/tornio/suensaari/kerrostalo/kolmio/459820?entryPoint=fromSearch&rentalIndex=5815",12.3529411764706,65.8441075,65.8441075,24.1421956,65.8441075,24.1520236,65.847301,573.010817459597,633730.300751812,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,155.461363636364,1.41995039228853,24.1421956,65.8441075,24.1520236,65.847301
"4171","Tornio",479893,"Ylipäänkatu 2","95400",NA,0,"kerrostalo","2h,kk",472,48.5,1975,376.6,-95.4,"79.79%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kaksio/479893?entryPoint=fromSearch&rentalIndex=2969",9.7319587628866,65.8496558,65.8496558,24.1355823,65.8496558,24.1520236,65.847301,795.521292463369,634368.621482592,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-212.538636363636,-1.20103202129546,24.1355823,65.8496558,24.1520236,65.847301
"4172","Tornio",472918,"kauppakatu","95400",NA,0,"kerrostalo","4h+k+wc+s",950,95,1985,735,-215,"77.37%",NA,"/vuokra-asunto/tornio/suensaari/kerrostalo/4h/472918?entryPoint=fromSearch&rentalIndex=4748",10,65.8476474,65.8476474,24.141915,65.8476474,24.1520236,65.847301,463.330627607925,634124.949195274,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,265.461363636364,-0.932990784182062,24.141915,65.8476474,24.1520236,65.847301
"4173","Tornio",473458,"Ylipäänkatu 4","95400",NA,0,"kerrostalo","3h,k",639.47,75.5,1975,527.8,-111.67,"82.54%","SKV Kiinteistönvälitys, Tornio","/vuokra-asunto/tornio/kerrostalo/kolmio/473458?entryPoint=fromSearch&rentalIndex=4624",8.46980132450331,65.850059,65.850059,24.1357882,65.850059,24.1520236,65.847301,802.770907480934,634412.807390787,66.2272727272727,1247.23456450978,684.538636363636,10.9329907841821,-45.0686363636363,-2.46318945967875,24.1357882,65.850059,24.1520236,65.847301
"4174","Turku",484160,"Toistalontie 2 F","20320",NA,0,"kerrostalo","1 h + k",435,35,1969,301,-134,"69.20%","Asuntoverstas Vaula","/vuokra-asunto/turku/suikkila/kerrostalo/yksio/484160?entryPoint=fromSearch&rentalIndex=845",12.4285714285714,60.4642765,60.4642765,22.2137451,60.4642765,22.2666302,60.4518126,3224.47704438628,154097.021845492,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-291.983896396396,0.443086001803957,22.2137451,60.4642765,22.2666302,60.4518126
"4175","Turku",482778,"Krööpilänkatu 6 B","20610",NA,0,"kerrostalo","2h+k+kph+lp",550,62.5,1981,455,-95,"82.73%","Turun Seudun OP-Kiinteistökeskus Vuokravälitys","/vuokra-asunto/turku/varissuo/kerrostalo/kaksio/482778?entryPoint=fromSearch&rentalIndex=1757",8.8,60.4467831,60.4467831,22.3599644,60.4467831,22.2666302,60.4518126,5167.74217195097,145825.702446527,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-176.983896396396,-3.18548542676747,22.3599644,60.4467831,22.2666302,60.4518126
"4176","Turku",479266,"Kupittaankatu 29","20700",NA,0,"kerrostalo","1h+tk+kph+s",520,28,1991,292.8,-227.2,"56.31%",NA,"/vuokra-asunto/turku/keskusta/kerrostalo/yksio/479266?entryPoint=fromSearch&rentalIndex=3192",18.5714285714286,60.44508,60.44508,22.2814444,60.44508,22.2666302,60.4518126,1107.98331117599,150034.807299381,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-206.983896396396,6.5859431446611,22.2814444,60.44508,22.2666302,60.4518126
"4177","Turku",484820,"Tuureporinkatu 17 A","20100",NA,0,"kerrostalo","1 h, kk, kph",475,30,1963,273,-202,"57.47%","Kiinteistönvälitys Pursiheimo Oy LKV","/vuokra-asunto/turku/keskusta/kerrostalo/yksio/484820?entryPoint=fromSearch&rentalIndex=269",15.8333333333333,60.4552528,60.4552528,22.2653294,60.4552528,22.2666302,60.4518126,389.934842640604,151118.617276448,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-251.983896396396,3.84784790656586,22.2653294,60.4552528,22.2666302,60.4518126
"4178","Turku",481757,"Laivurinkatu 4","20810",NA,0,"kerrostalo","3h+k+s+p",930,83,1996,752.1,-177.9,"80.87%","Ovenia (co. Keskinäinen Eläkevakuutusyhtiö Ilmarinen)","/vuokra-asunto/turku/martti/kerrostalo/kolmio/481757?entryPoint=fromSearch&rentalIndex=2261",11.2048192771084,60.437614,60.437614,22.2449887,60.437614,22.2666302,60.4518126,1980.41913332472,151858.82773278,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,203.016103603604,-0.780666149659037,22.2449887,60.437614,22.2666302,60.4518126
"4179","Turku",484152,"Puistokatu 12","20100",NA,0,"kerrostalo","2H+K",748,60.5,1971,443.8,-304.2,"59.33%","VVO-kotikeskus Turku","/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/484152?entryPoint=fromSearch&rentalIndex=872",12.3636363636364,60.4478279,60.4478279,22.250454,60.4478279,22.2666302,60.4518126,994.905887499353,151767.924330747,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,21.0161036036036,0.378150936868892,22.250454,60.4478279,22.2666302,60.4518126
"4180","Turku",484161,"Capsiankatu 4","20320",NA,0,"kerrostalo","3H+K+S",834.48,68,2012,636.6,-197.88,"76.29%","YH Kodit Oy","/vuokra-asunto/turku/kerrostalo/kolmio/484161?entryPoint=fromSearch&rentalIndex=842",12.2717647058824,60.4894353,60.4894353,22.2373878,60.4894353,22.2666302,60.4518126,4489.937305129,153390.897549236,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,107.496103603604,0.286279279114881,22.2373878,60.4894353,22.2666302,60.4518126
"4181","Turku",482846,"Koukkarinkatu 6 E","20610",NA,0,"kerrostalo","2h + k + kph + vh + lasitettu",590,61.5,1980,449.4,-140.6,"76.17%","Vuokraturva Oy LKV [A]","/vuokra-asunto/turku/varissuo/kerrostalo/kaksio/482846?entryPoint=fromSearch&rentalIndex=1735",9.59349593495935,60.4449898,60.4449898,22.3606648,60.4449898,22.2666302,60.4518126,5231.48941265064,145749.547595956,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-136.983896396396,-2.39198949180812,22.3606648,60.4449898,22.2666302,60.4518126
"4182","Turku",472013,"Reelinkikatu 5 B","20810",NA,0,"kerrostalo","3h + k + kph + wc + s + vh + p",977.36,85,1994,767.5,-209.86,"78.53%","Vuokraturva Oy LKV [A]","/vuokra-asunto/turku/majakkaranta/kerrostalo/kolmio/472013?entryPoint=fromSearch&rentalIndex=4871",11.4983529411765,60.4282528,60.4282528,22.2373068,60.4282528,22.2666302,60.4518126,3081.76433537922,152095.36113114,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,250.376103603604,-0.487132485591001,22.2373068,60.4282528,22.2666302,60.4518126
"4183","Turku",463026,"Finnberginkatu 6 b as","20320",NA,0,"kerrostalo","4 h + k + s + p",862.09,83.5,2008,755.95,-106.14,"87.69%","Asuntoverstas Vaula","/vuokra-asunto/turku/nattinummi/kerrostalo/4h/463026?entryPoint=fromSearch&rentalIndex=5681",10.3244311377246,60.4872434,60.4872434,22.2430244,60.4872434,22.2666302,60.4518126,4155.77723538371,153036.363060592,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,135.106103603604,-1.66105428904292,22.2430244,60.4872434,22.2666302,60.4518126
"4184","Turku",481051,"Ratapihankatu 38 A","20100",NA,0,"kerrostalo","2h+k+kph+lp",810,57,2013,551.9,-258.1,"68.14%","Turun Seudun OP-Kiinteistökeskus Vuokravälitys","/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/481051?entryPoint=fromSearch&rentalIndex=2573",14.2105263157895,60.4540815,60.4540815,22.2559268,60.4540815,22.2666302,60.4518126,641.020956741772,151601.912614533,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,83.0161036036036,2.225040889022,22.2559268,60.4540815,22.2666302,60.4518126
"4185","Turku",483902,"Hämeenkatu 14 D","20500",NA,0,"kerrostalo","2h+kk+kph+lasitettu parveke",590,43,1962,345.8,-244.2,"58.61%",NA,"/vuokra-asunto/turku/keskusta+itainen/kerrostalo/kaksio/483902?entryPoint=fromSearch&rentalIndex=1197",13.7209302325581,60.4508084,60.4508084,22.2795034,60.4508084,22.2666302,60.4518126,717.298557413042,150258.836350049,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-136.983896396396,1.73544480579067,22.2795034,60.4508084,22.2666302,60.4518126
"4186","Turku",444643,"Jyrkkälänkatu 2","20210",NA,0,"kerrostalo","3 h + k",684,76.5,1974,533.4,-150.6,"77.98%","KOy Jyrkkälänpolku","/vuokra-asunto/turku/jyrkkala/kerrostalo/kolmio/444643?entryPoint=fromSearch&rentalIndex=6256",8.94117647058824,60.4598138,60.4598138,22.1995147,60.4598138,22.2666302,60.4518126,3799.47698177635,154770.946388557,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-42.9838963963964,-3.04430895617924,22.1995147,60.4598138,22.2666302,60.4518126
"4187","Turku",483924,"Talinkorventie 12 C","20320",NA,0,"kerrostalo","4h+k+p",650,87,1968,592.2,-57.8,"91.11%","OVV Turku","/vuokra-asunto/turku/suikkila/kerrostalo/4h/483924?entryPoint=fromSearch&rentalIndex=1044",7.47126436781609,60.4652891,60.4652891,22.2217789,60.4652891,22.2666302,60.4518126,2888.87897790785,153685.178348175,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-76.9838963963964,-4.51422105895138,22.2217789,60.4652891,22.2666302,60.4518126
"4188","Turku",484535,"Kingelininkatu 2","20700",NA,0,"kerrostalo","2 h, k, s, p",772,63,1995,598.1,-173.9,"77.47%","Realia Asuntovuokraus Turku","/vuokra-asunto/turku/vahaheikkila/kerrostalo/kaksio/484535?entryPoint=fromSearch&rentalIndex=537",12.2539682539683,60.441331,60.441331,22.2813518,60.441331,22.2666302,60.4518126,1421.47490956325,149963.283667283,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,45.0161036036036,0.268482827200783,22.2813518,60.441331,22.2666302,60.4518126
"4189","Turku",484883,"Kingelininkatu 2","20700",NA,0,"kerrostalo","2h, k, s, parv.",748,63,1995,598.1,-149.9,"79.96%","Realia Asuntovuokraus Turku","/vuokra-asunto/turku/vahaheikkila/kerrostalo/kaksio/484883?entryPoint=fromSearch&rentalIndex=203",11.8730158730159,60.441331,60.441331,22.2813518,60.441331,22.2666302,60.4518126,1421.47490956325,149963.283667283,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,21.0161036036036,-0.112469553751598,22.2813518,60.441331,22.2666302,60.4518126
"4190","Turku",474778,"Savonkatu 3","20740",NA,0,"kerrostalo","2H+K+S",646,63,1988,523.8,-122.2,"81.08%","TVT Asunnot Oy","/vuokra-asunto/turku/harittu/kerrostalo/kaksio/474778?entryPoint=fromSearch&rentalIndex=4389",10.2539682539683,60.413287,60.413287,22.3013455,60.413287,22.2666302,60.4518126,4698.98766983556,148339.489297186,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-80.9838963963964,-1.73151717279922,22.3013455,60.413287,22.2666302,60.4518126
"4191","Turku",484996,"Linnankatu 34 B","20100",NA,0,"kerrostalo","2h + k + kph",890,66,1979,474.6,-415.4,"53.33%","Vuokraturva Oy LKV [A]","/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/484996?entryPoint=fromSearch&rentalIndex=101",13.4848484848485,60.446361,60.446361,22.2586746,60.446361,22.2666302,60.4518126,748.802100793546,151293.08408567,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,163.016103603604,1.49936305808101,22.2586746,60.446361,22.2666302,60.4518126
"4192","Turku",427733,"Maistraatinkatu 7","20750",NA,0,"kerrostalo","2H+K",558,58.5,1977,432.6,-125.4,"77.53%","TVT Asunnot Oy","/vuokra-asunto/turku/lauste/kerrostalo/kaksio/427733?entryPoint=fromSearch&rentalIndex=2736",9.53846153846154,60.4350977,60.4350977,22.3493822,60.4350977,22.2666302,60.4518126,4921.59918934504,146153.6611917,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-168.983896396396,-2.44702388830593,22.3493822,60.4350977,22.2666302,60.4518126
"4193","Turku",480163,"Itäinen Pitkäkatu 48","20700",NA,0,"kerrostalo","2h+kk+s",617,43.5,1998,447.95,-169.05,"72.60%","TA-Asunnot Oy, Turku","/vuokra-asunto/turku/keskusta+itainen/kerrostalo/kaksio/480163?entryPoint=fromSearch&rentalIndex=2906",14.183908045977,60.4434283,60.4434283,22.2747284,60.4434283,22.2666302,60.4518126,1035.08009974625,150364.423769593,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-109.983896396396,2.19842261920954,22.2747284,60.4434283,22.2666302,60.4518126
"4194","Turku",480709,"Tuureporinkatu 14 B","20100",NA,0,"kerrostalo","1h + kk + kph + alkovi",450,33.5,1967,292.6,-157.4,"65.02%","Vuokraturva Oy LKV [A]","/vuokra-asunto/turku/keskusta/kerrostalo/yksio/480709?entryPoint=fromSearch&rentalIndex=2703",13.4328358208955,60.4551177,60.4551177,22.2661961,60.4551177,22.2666302,60.4518126,369.028243250815,151068.927203721,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-276.983896396396,1.44735039412805,22.2661961,60.4551177,22.2666302,60.4518126
"4195","Turku",480787,"Lumikonkatu 1 ja 3","20240",NA,0,"kerrostalo","4H+K",679,80,1970,553,-126,"81.44%","TVT Asunnot Oy","/vuokra-asunto/turku/pansio/kerrostalo/4h/480787?entryPoint=fromSearch&rentalIndex=2662",8.4875,60.4498213,60.4498213,22.175799,60.4498213,22.2666302,60.4518126,5004.18668584314,155849.038086199,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-47.9838963963964,-3.49798542676747,22.175799,60.4498213,22.2666302,60.4518126
"4196","Turku",458843,"Kaivokatu 8","20500",NA,0,"kerrostalo","2h+k+s+p",800,61.5,1999,586.55,-213.45,"73.32%",NA,"/vuokra-asunto/turku/keskusta/kerrostalo/kaksio/458843?entryPoint=fromSearch&rentalIndex=5844",13.0081300813008,60.4510788,60.4514926,22.286115,60.4514926,22.2666302,60.4518126,1072.99055596721,149915.915309385,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,73.0161036036036,1.02264465453334,22.286115,60.4514926,22.2666302,60.4518126
"4197","Turku",484309,"Savenvalajankatu 3 C","20810",NA,0,"kerrostalo","2h+kk",505,35,1960,301,-204,"59.60%","OVV Turku","/vuokra-asunto/turku/martti/kerrostalo/kaksio/484309?entryPoint=fromSearch&rentalIndex=725",14.4285714285714,60.4417077,60.4417077,22.2533666,60.4417077,22.2666302,60.4518126,1341.89308124745,151486.17925048,63.3091216216216,2817.57350200287,726.983896396396,11.9854854267675,-221.983896396396,2.44308600180396,22.2533666,60.4417077,22.2666302,60.4518126
